
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 50,0,0,0,0,0,0,338,0,0,0,0,0,0,0,
,Cell: 51,0,0,0,0,0,0,328,0,0,0,0,0,0,0,
,Cell: 52,0,0,0,0,0,0,321,0,0,0,0,0,0,0,
,Cell: 53,0,0,0,0,0,0,330,0,0,0,0,0,0,0,
,Cell: 54,0,0,0,0,0,0,362,0,0,0,0,0,0,0,
,Cell: 55,0,0,0,0,0,0,341,0,0,0,0,0,0,0,
,Cell: 56,0,0,0,0,0,0,325,0,0,0,0,0,0,0,
,Cell: 57,0,0,0,0,0,0,313,0,0,0,0,0,0,0,
,Cell: 58,0,0,0,0,0,0,380,0,0,0,0,0,0,0,
,Cell: 59,0,0,0,0,0,0,340,0,0,0,0,0,0,0,

Time: 12.002,Cell: 60,0,0,0,0,0,0,348,0,0,0,0,0,0,0,
,Cell: 61,0,0,0,0,0,0,357,0,0,0,0,0,0,0,
,Cell: 62,0,0,0,0,0,0,318,0,0,0,0,0,0,0,
,Cell: 63,0,0,0,0,0,0,328,0,0,0,0,0,0,0,
,Cell: 64,0,0,0,0,0,0,324,0,0,0,0,0,0,0,
,Cell: 65,0,0,0,0,0,0,340,0,0,0,0,0,0,0,
,Cell: 66,0,0,0,0,0,0,384,0,0,0,0,0,0,0,
,Cell: 67,0,0,0,0,0,0,336,0,0,0,0,0,0,0,
,Cell: 48,0,0,0,0,0,0,309,0,0,0,0,0,0,0,
,Cell: 49,0,0,0,0,0,0,320,0,0,0,0,0,0,0,
,Cell: 50,0,0,0,0,0,0,355,0,0,0,0,0,0,0,
,Cell: 51,0,0,0,0,0,0,337,0,0,0,0,0,0,0,
,Cell: 52,0,0,0,0,0,0,326,0,0,0,0,0,0,0,
,Cell: 53,0,0,0,0,0,0,350,0,0,0,0,0,0,0,
,Cell: 54,0,0,0,0,0,0,375,0,0,0,0,0,0,0,
,Cell: 55,0,0,0,0,0,0,356,0,0,0,0,0,0,0,
,Cell: 56,0,0,0,0,0,0,324,0,0,0,0,0,0,0,
,Cell: 57,0,0,0,0,0,0,326,0,0,0,0,0,0,0,
,Cell: 58,0,0,0,0,0,0,405,0,0,0,0,0,0,0,
,Cell: 59,0,0,0,0,0,0,346,0,0,0,0,0,0,0,

Time: 13.0022,Cell: 60,0,0,0,0,0,0,363,0,0,0,0,0,0,0,
,Cell: 61,0,0,0,0,0,0,360,0,0,0,0,0,0,0,
,Cell: 62,0,0,0,0,0,0,334,0,0,0,0,0,0,0,
,Cell: 63,0,0,0,0,0,0,339,0,0,0,0,0,0,0,
,Cell: 64,0,0,0,0,0,0,342,0,0,0,0,0,0,0,
,Cell: 65,0,0,0,0,0,0,355,0,0,0,0,0,0,0,
,Cell: 66,0,0,0,0,0,0,405,0,0,0,0,0,0,0,
,Cell: 67,0,0,0,0,0,0,353,0,0,0,0,0,0,0,
,Cell: 68,0,0,0,0,0,0,336,0,0,0,0,0,0,0,
,Cell: 69,0,0,0,0,0,0,339,0,0,0,0,0,0,0,
,Cell: 70,0,0,0,0,0,0,347,0,0,0,0,0,0,0,
,Cell: 71,0,0,0,0,0,0,348,0,0,0,0,0,0,0,
,Cell: 52,0,0,0,0,0,0,341,0,0,0,0,0,0,0,
,Cell: 53,0,0,0,0,0,0,382,0,0,0,0,0,0,0,
,Cell: 54,0,0,0,0,0,0,387,0,0,0,0,0,0,0,
,Cell: 55,0,0,0,0,0,0,353,0,0,0,0,0,0,0,
,Cell: 56,0,0,0,0,0,0,344,0,0,0,0,0,0,0,
,Cell: 57,0,0,0,0,0,0,348,0,0,0,0,0,0,0,
,Cell: 58,0,0,0,0,0,0,414,0,0,0,0,0,0,0,
,Cell: 59,0,0,0,0,0,0,358,0,0,0,0,0,0,0,

Time: 14.0024,Cell: 60,0,0,0,0,0,0,385,0,0,0,0,0,0,0,
,Cell: 61,0,0,0,0,0,0,352,0,0,0,0,0,0,0,
,Cell: 62,0,0,0,0,0,0,340,0,0,0,0,0,0,0,
,Cell: 63,0,0,0,0,0,0,360,0,0,0,0,0,0,0,
,Cell: 64,0,0,0,0,0,0,349,0,0,0,0,0,0,0,
,Cell: 65,0,0,0,0,0,0,366,0,0,0,0,0,0,0,
,Cell: 66,0,0,0,0,0,0,416,0,0,0,0,0,0,0,
,Cell: 67,0,0,0,0,0,0,374,0,0,0,0,0,0,0,
,Cell: 68,0,0,0,0,0,0,334,0,0,0,0,0,0,0,
,Cell: 69,0,0,0,0,0,0,342,0,0,0,0,0,0,0,
,Cell: 70,0,0,0,0,0,0,365,0,0,0,0,0,0,0,
,Cell: 71,0,0,0,0,0,0,365,0,0,0,0,0,0,0,
,Cell: 72,0,0,0,0,0,0,356,0,0,0,0,0,0,0,
,Cell: 73,0,0,0,0,0,0,396,0,0,0,0,0,0,0,
